AEM CN Equity,AQN CN Equity,ATD CN Equity,BMO CN Equity,BNS CN Equity,ABX CN Equity,BCE CN Equity,BAM CN Equity,BN CN Equity,BIP-U CN Equity,CAE CN Equity,CCO CN Equity,CAR-U CN Equity,CM CN Equity,CNR CN Equity,CNQ CN Equity,CP CN Equity,CTC/A CN Equity,CCL/B CN Equity,CVE CN Equity,GIB/A CN Equity,CSU CN Equity,DOL CN Equity,EMA CN Equity,ENB CN Equity,FM CN Equity,FSV CN Equity,FTS CN Equity,FNV CN Equity,WN CN Equity,GIL CN Equity,H CN Equity,IMO CN Equity,IFC CN Equity,K CN Equity,L CN Equity,MG CN Equity,MFC CN Equity,MRU CN Equity,NA CN Equity,NTR CN Equity,OTEX CN Equity,PPL CN Equity,POW CN Equity,QSR CN Equity,RCI/B CN Equity,RY CN Equity,SAP CN Equity,SHOP CN Equity,SLF CN Equity,SU CN Equity,TRP CN Equity,TECK/B CN Equity,T CN Equity,TRI CN Equity,TD CN Equity,TOU CN Equity,WCN CN Equity,WPM CN Equity,WSP CN Equity
66.47,11.11,65.14,118.86,66.51,21.74,60.13,43.43,43.6,47.04,28.24,42.29,48.6,58.36,156.33,36.11,102.65,172.2,61.88,22.0,137.31,2707.99,86.71,54.07,49.6,33.18,191.83,56.48,191.58,152.65,40.85,36.59,65.2,197.22,6.36,115.78,74.82,25.09,71.15,98.5,79.2,54.68,41.27,35.11,99.77,58.18,125.36,30.61,85.53,66.85,39.69,48.6918,55.74,25.69,177.1137,80.87,61.25,180.74,58.95,172.5
64.5,11.27,65.3,118.05,65.28,21.25,59.7,43.24,43.38,46.59,28.77,42.28,48.36,57.17,155.3,35.28,102.59,174.87,61.21,21.65,136.36,2695.36,86.91,54.39,48.8,32.7,189.43,56.19,183.17,153.53,40.95,36.86,64.69,197.29,6.15,115.81,73.57,24.78,71.59,98.16,77.61,54.25,40.85,35.14,100.77,58.07,124.76,30.49,85.03,66.66,38.51,48.8466,54.53,25.49,178.9395,80.22,60.02,180.84,56.87,171.81
64.67,11.15,64.54,117.52,64.58,21.2,59.33,42.73,42.7,47.03,28.99,41.18,48.32,56.59,156.33,35.99,104.38,173.75,61.7,22.15,135.27,2682.96,86.12,54.52,48.62,33.1,188.38,56.42,181.37,150.69,40.13,36.95,65.72,196.43,6.14,114.77,72.77,24.62,71.16,97.85,79.66,53.44,40.78,34.82,100.1,58.21,124.59,30.19,83.16,66.61,39.0,48.7464,54.3,25.45,176.429,79.75,60.72,180.03,56.18,170.51
64.54,10.99,64.74,117.32,63.91,21.57,59.18,42.03,41.78,47.01,28.99,40.6,47.27,55.84,157.75,35.515,106.13,171.42,62.01,21.45,134.33,2635.92,86.1,54.04,48.35,32.25,188.31,56.07,182.1,152.21,39.86,37.14,64.33,196.99,6.06,115.94,70.32,24.29,71.51,97.0,78.5,53.18,40.34,35.0,99.47,58.99,123.61,29.59,83.47,66.84,37.91,48.5278,54.05,25.47,178.2963,78.63,60.11,180.26,56.26,169.1
64.79,10.61,63.48,115.7,63.28,21.69,58.82,41.77,41.38,46.31,28.0,39.45,47.79,55.25,155.5,35.175,105.57,170.53,61.89,21.15,134.11,2649.6,86.36,53.38,47.74,31.55,191.87,55.43,183.59,152.35,39.98,37.13,63.38,195.74,6.09,116.39,68.63,24.02,71.91,94.62,77.64,52.87,39.76,34.36,99.38,58.57,122.32,29.63,84.11,66.4,37.56,47.1978,52.14,25.33,176.17,78.0,60.05,179.63,56.21,168.61
64.69,10.94,64.76,117.37,64.04,21.78,58.91,41.4,41.4,46.37,28.04,39.37,48.13,56.35,156.24,35.955,105.11,172.1,62.11,21.74,133.64,2650.37,86.9,53.54,48.47,31.75,192.26,56.08,183.1,154.83,40.31,37.37,65.82,196.98,6.12,118.34,69.96,24.11,73.1,96.25,78.44,52.76,40.34,34.76,99.08,58.87,123.62,29.42,83.15,67.4,38.19,48.9013,53.13,25.21,177.91,79.28,61.56,181.19,56.53,169.64
64.58,10.91,65.35,118.76,64.58,21.95,59.14,42.95,42.5,46.65,28.18,38.97,48.6,55.82,157.61,35.93,105.88,174.74,63.5,21.71,136.0,2687.0,88.41,53.46,48.41,31.09,197.02,56.44,182.78,153.26,41.4,37.3,65.69,199.12,6.1,118.49,71.92,24.49,73.39,97.03,77.89,53.49,40.36,35.48,99.88,59.49,125.23,28.86,84.1,67.71,38.0,48.6371,54.32,25.22,182.49,80.05,61.73,182.91,56.35,171.15
64.23,10.94,68.0,118.13,64.65,21.98,59.49,42.49,42.95,46.74,28.49,39.77,49.33,56.01,157.8,36.43,104.9,176.01,64.25,21.99,136.99,2723.93,87.75,53.32,48.67,30.62,197.15,56.23,181.24,154.19,42.01,37.1,66.78,199.84,6.11,119.14,73.33,24.68,74.31,96.93,78.7,54.04,40.69,35.6,100.76,60.25,124.92,28.95,85.65,67.82,38.47,48.7829,54.14,25.49,179.26,80.5,60.8,184.04,56.39,170.89
65.19,11.02,67.93,118.64,65.54,22.01,59.8,42.7,43.2,47.13,28.73,40.89,49.68,56.29,158.67,36.865,105.1,177.44,64.47,22.15,137.57,2709.59,88.07,53.62,49.03,30.54,199.86,56.27,183.75,154.36,42.17,37.24,67.5,201.18,6.39,119.24,74.0,24.73,74.09,97.95,78.09,54.01,41.14,35.28,101.93,60.55,125.51,29.48,84.54,68.2,38.63,48.1179,54.19,25.6,177.66,81.46,61.91,185.81,56.35,172.21
66.15,10.95,67.93,119.64,66.28,22.43,60.4,43.24,44.6,48.29,29.65,41.49,50.86,56.56,160.42,37.22,107.0,181.12,65.12,22.5,139.7,2744.76,89.72,54.56,49.18,31.34,204.02,57.09,188.81,156.62,42.71,37.83,67.78,204.54,6.33,121.28,74.79,25.04,74.8,98.7,78.21,55.1,41.65,35.66,102.71,60.44,126.59,29.68,85.62,69.05,38.86,48.7738,55.82,25.78,178.86,82.11,62.42,189.33,57.21,175.02
66.02,11.09,67.68,120.05,65.3,22.47,60.39,43.49,44.11,48.71,29.54,40.85,50.8,56.75,160.74,37.24,107.84,182.97,64.65,22.85,138.46,2751.98,89.05,54.55,49.23,32.26,205.13,56.9,188.5,156.16,43.32,37.88,68.12,202.53,6.36,120.53,75.28,25.12,74.64,98.94,79.23,54.57,41.73,35.92,101.96,61.1,126.72,29.55,86.31,68.93,39.36,48.6553,55.8,25.9,176.63,83.34,62.93,186.85,58.64,173.97
65.48,11.12,68.0,120.49,64.94,22.17,60.5,43.02,44.24,48.53,29.92,40.49,50.76,56.43,159.15,36.86,106.62,184.14,64.31,22.83,139.24,2705.6,89.46,54.72,48.86,32.25,206.1,57.15,185.66,155.42,43.26,37.88,68.04,202.38,6.31,120.49,75.03,24.82,74.25,98.6,79.43,54.13,41.18,36.14,102.28,60.77,126.93,28.93,85.57,68.62,39.08,48.0632,54.1,25.99,177.55,83.18,61.93,187.49,56.88,172.64
64.44,10.98,66.2,118.74,63.07,21.7,60.13,41.55,42.58,47.37,28.83,39.13,49.87,55.95,156.7,36.11,105.25,181.77,64.03,22.45,138.09,2656.35,89.19,54.21,48.48,31.3,203.72,56.7,183.7,154.09,42.71,37.76,65.61,199.75,6.08,119.87,77.12,24.58,73.33,97.58,78.72,53.32,40.68,36.33,101.03,60.25,125.51,28.38,82.65,67.89,38.0,47.7261,52.43,25.8,179.24,81.42,61.44,187.24,55.35,171.99
64.26,10.47,65.26,119.15,63.95,21.71,59.54,42.37,43.29,47.29,28.86,39.34,49.69,55.84,153.52,37.085,104.03,181.87,64.39,23.02,138.05,2665.98,87.1,53.76,48.38,31.84,203.15,55.98,184.25,153.02,42.5,37.11,65.42,199.3,6.1,118.66,77.25,24.6,73.09,98.21,80.86,52.57,40.5,36.46,100.2,60.2,125.52,28.15,81.9,67.63,38.82,47.3709,54.65,25.76,172.36,80.88,64.01,184.32,55.21,170.79
65.65,10.17,65.09,119.37,63.7,21.96,58.81,41.97,43.03,46.58,28.7,40.3,50.2,55.62,153.99,37.195,103.56,182.39,64.46,23.1,138.12,2615.11,87.24,52.95,48.01,32.59,203.88,55.1,186.86,153.98,42.61,36.8,64.57,197.58,6.37,118.77,77.25,24.38,73.13,97.86,78.85,52.99,40.24,36.47,100.36,58.74,125.27,28.14,82.19,67.06,38.83,47.1704,55.43,25.44,174.18,81.03,64.69,184.17,56.11,170.02
66.06,10.19,65.4,119.83,63.76,22.1,58.7,41.75,42.87,46.07,29.08,41.28,50.95,55.62,153.01,37.71,103.69,182.82,64.23,23.43,138.36,2626.57,85.59,52.59,48.15,32.75,205.1,55.44,186.78,152.49,43.14,36.44,65.61,194.21,6.33,117.0,76.38,24.56,72.35,98.23,79.71,53.3,40.3,36.47,99.66,59.07,125.84,28.08,83.6,66.83,39.0,47.1978,55.26,25.23,172.44,81.46,65.58,183.37,55.66,171.13
69.44,10.5,65.45,120.27,64.67,23.04,58.72,41.95,43.59,47.32,29.18,41.47,52.64,55.74,154.28,38.09,104.7,184.97,64.95,23.0,138.03,2612.95,85.98,53.35,48.59,34.1,210.73,56.31,192.57,152.26,42.8,37.01,64.81,194.75,6.66,116.44,78.43,24.6,72.2,99.32,78.3,53.98,40.88,36.76,100.17,58.8,126.08,28.16,86.91,67.01,39.19,47.0338,55.4,25.37,172.18,82.07,65.65,183.45,58.13,172.02
69.41,10.78,66.31,122.06,65.53,23.07,59.09,43.32,45.34,47.6,29.18,42.4,52.84,56.77,155.51,38.43,105.46,184.67,66.31,23.24,139.61,2689.45,86.6,53.97,48.95,34.87,208.0,56.8,192.21,152.01,41.87,37.67,65.77,193.4,6.7,117.18,78.54,24.89,72.51,99.48,80.25,55.14,41.11,36.95,100.32,59.44,127.42,28.57,92.18,67.23,39.06,47.5713,55.21,25.55,171.64,83.25,65.88,184.99,58.48,172.82
69.56,10.75,66.88,121.37,65.32,22.95,58.61,43.67,45.45,47.84,29.14,41.73,52.89,56.68,156.5,37.435,106.59,185.67,66.37,22.81,141.62,2706.2,88.43,54.34,48.62,34.58,211.25,57.34,193.0,154.48,41.26,38.04,64.75,196.16,6.71,119.7,78.17,24.92,74.14,99.8,80.1,54.95,40.77,37.19,102.22,58.91,128.0,28.66,90.55,67.56,38.25,47.0702,54.9,24.34,175.44,83.88,64.3,187.02,59.13,176.36
69.4,10.66,67.14,121.65,65.54,22.93,57.65,43.32,45.14,47.2,28.85,41.71,52.51,57.08,155.08,36.84,105.29,184.8,66.19,22.27,140.59,2751.46,87.95,54.02,48.13,34.1,210.08,56.51,192.68,153.66,41.43,38.0,64.27,195.97,6.71,120.28,77.87,25.35,74.13,100.63,79.94,55.24,40.34,37.38,101.91,57.95,129.07,28.45,90.63,68.0,37.89,46.2868,54.95,23.92,174.92,84.25,65.07,186.57,58.62,176.65
70.87,10.58,67.28,122.7,66.28,23.24,57.25,44.03,46.17,47.26,29.29,43.39,52.14,57.7,154.67,37.89,105.89,183.82,65.98,22.63,141.2,2798.17,88.1,53.75,48.23,34.98,208.18,56.04,195.31,153.35,41.97,37.71,64.92,195.03,6.81,119.0,79.94,25.36,73.11,100.4,83.0,55.02,40.74,37.73,102.35,59.04,129.66,28.13,88.57,68.27,38.53,46.0408,55.49,23.8,173.75,85.01,67.16,184.37,59.19,179.41
70.49,10.91,67.08,123.38,67.02,23.23,57.77,44.38,47.11,47.26,29.1,43.33,52.63,57.87,155.37,38.045,106.33,184.87,65.66,22.52,141.39,2813.15,88.06,54.43,48.5,35.52,209.72,56.7,195.4,153.15,42.38,37.9,63.92,196.43,6.8,118.65,81.35,25.43,72.91,100.95,84.9,55.47,40.86,37.54,102.09,59.31,130.17,27.93,89.8,68.42,38.35,46.2777,55.61,24.26,174.66,85.99,68.1,185.49,59.1,178.18
68.39,11.04,67.13,123.58,67.21,22.75,58.17,44.07,46.54,46.99,28.53,43.28,52.32,57.96,154.65,38.13,105.65,183.98,65.09,22.54,139.45,2815.57,88.4,54.94,49.1,35.36,207.59,57.47,193.32,154.36,41.78,38.2,65.25,197.37,6.62,119.34,81.4,25.62,73.23,100.95,84.66,54.65,41.06,37.51,102.05,59.01,130.43,28.06,86.21,68.97,38.35,47.2798,55.6,24.32,174.5,85.73,68.3,189.29,57.91,179.2
68.86,10.96,67.63,123.39,67.26,22.96,58.73,44.71,46.91,47.12,28.92,43.13,52.33,57.9,156.71,38.52,107.63,185.04,65.02,23.01,134.77,2811.43,88.46,55.0,49.43,34.84,207.51,57.44,193.51,155.95,41.67,38.25,67.17,199.25,6.62,120.36,82.41,25.8,74.29,101.4,84.95,55.25,41.61,37.69,102.68,59.28,131.03,28.29,86.71,69.45,38.95,47.5804,55.54,24.79,173.99,86.24,68.1,191.15,58.39,179.4
68.26,10.87,67.15,123.42,67.11,22.88,58.39,44.45,46.76,47.47,28.8,43.44,52.5,58.07,156.72,39.315,108.32,185.82,65.0,23.64,135.19,2806.13,89.15,55.09,49.65,34.64,206.81,57.11,192.71,156.96,41.5,38.19,68.9,198.64,6.54,120.6,82.2,25.91,74.07,102.03,87.22,55.62,41.86,37.59,101.2,59.44,132.06,28.38,87.15,69.35,39.8,46.3597,56.4,24.66,173.4,86.32,67.99,191.3,58.64,178.68
68.91,10.84,67.09,123.7,65.36,23.1,57.75,45.02,46.98,47.47,29.41,44.16,52.55,57.4,156.38,39.755,109.09,188.0,64.67,23.91,135.47,2815.65,89.61,55.19,49.35,36.12,206.77,57.4,195.16,156.64,41.11,38.02,68.82,198.32,6.6,119.48,82.31,26.13,73.47,102.05,88.02,56.81,41.66,37.24,100.76,59.2,130.01,28.2,85.62,69.55,39.98,44.1824,57.52,24.44,176.9,85.23,67.57,188.54,59.99,179.03
68.89,10.96,67.15,123.41,65.76,22.76,57.52,45.08,46.74,47.57,29.43,44.53,52.62,57.61,156.69,39.575,110.84,188.05,63.42,23.81,129.36,2768.84,89.38,55.4,49.33,36.83,207.1,57.33,194.6,152.47,40.72,37.68,68.88,199.13,6.51,116.82,82.96,26.23,72.35,102.4,88.89,55.54,41.59,37.1,101.5,60.82,130.52,27.66,85.61,69.63,40.14,44.5833,55.67,24.09,175.01,86.0,68.1,188.67,59.4,180.33
66.94,10.81,66.95,121.6,65.81,22.21,57.1,44.44,46.08,46.95,29.0,43.67,51.13,57.53,156.71,39.17,109.64,185.29,63.37,24.41,130.28,2748.26,87.52,54.67,48.65,37.49,206.26,56.68,189.25,152.8,40.79,37.38,68.25,197.18,6.31,116.69,83.58,26.3,72.05,102.45,89.03,54.98,40.99,37.2,101.49,57.48,130.16,27.51,84.66,69.48,39.78,43.0893,55.75,23.88,175.23,85.9,67.11,186.5,57.93,179.48
67.93,10.79,66.69,121.75,66.05,22.48,57.04,44.76,45.93,46.7,29.48,44.94,51.01,57.89,159.91,39.985,109.93,182.6,63.61,24.99,131.3,2785.39,87.15,54.4,48.19,38.04,203.31,56.06,190.65,150.06,41.11,37.13,71.63,198.09,6.42,116.75,84.36,26.32,71.51,102.88,89.57,55.98,41.35,37.27,101.78,58.36,130.31,27.7,87.4,69.63,40.74,41.2218,57.8,23.62,177.35,86.08,68.47,187.18,58.18,181.34
69.13,10.88,66.76,122.54,66.4,22.78,56.96,44.48,46.03,46.95,30.13,46.36,51.41,58.08,159.84,40.095,108.5,181.11,63.22,25.08,134.0,2785.96,86.86,53.49,48.48,39.11,206.52,56.21,192.42,151.85,41.01,37.2,71.04,194.81,6.57,117.0,84.81,26.36,70.97,103.28,90.87,56.64,41.75,37.36,100.95,57.74,130.73,27.84,89.08,69.4,41.26,43.0528,58.58,23.48,178.0,86.96,68.34,186.23,59.13,181.65
67.26,10.65,66.77,121.06,65.54,22.64,56.8,44.33,45.72,46.38,30.18,45.95,50.89,57.24,158.74,40.0,107.87,180.53,63.13,25.29,134.35,2761.71,85.85,52.79,48.3,38.35,209.38,55.55,189.75,151.38,41.24,36.88,71.06,194.1,6.34,116.14,85.03,26.26,70.56,103.19,89.1,56.36,41.33,37.91,100.09,58.07,129.67,27.71,89.62,69.48,41.2,43.1712,57.63,23.56,179.43,86.72,68.44,189.86,58.2,181.05
64.96,10.56,66.03,119.16,64.72,22.13,56.17,43.12,44.58,44.72,29.85,44.29,50.0,56.81,155.84,39.54,106.83,177.02,63.04,24.8,132.71,2666.83,85.45,52.17,48.29,36.46,205.43,55.43,184.64,151.94,40.91,36.58,69.74,193.49,6.1,116.73,83.94,25.73,70.1,102.69,89.87,54.53,40.89,38.11,98.98,56.48,128.49,27.45,82.7,68.63,40.24,43.7998,56.23,23.11,182.56,85.9,68.12,188.08,56.4,176.61
64.57,10.37,65.81,118.74,64.24,21.8,55.52,43.18,43.37,42.52,29.94,45.02,50.36,56.51,156.53,40.0,108.06,177.28,61.61,25.44,132.3,2664.5,84.81,50.71,48.07,36.78,204.94,53.17,185.2,150.14,40.27,35.57,69.96,190.69,6.32,115.45,84.31,25.67,69.27,100.94,86.24,53.89,40.79,37.95,97.26,55.99,127.7,27.4,79.01,68.33,40.5,44.2098,56.27,23.09,175.11,85.96,69.38,187.85,56.63,177.2
64.99,10.37,65.99,119.44,64.37,22.04,56.28,44.03,44.2,43.9,29.8,44.85,50.0,56.96,156.45,40.755,108.2,178.75,61.85,25.5,133.3,2675.83,85.54,51.04,48.08,37.07,205.94,53.74,187.38,151.29,41.31,36.2,71.11,196.7,6.64,115.9,81.57,25.99,69.9,101.63,87.63,49.28,41.29,38.06,98.34,56.09,128.25,27.79,77.52,69.02,41.08,43.9,56.12,22.97,176.07,86.4,69.08,190.15,58.79,179.74
64.65,10.43,67.23,118.24,63.81,22.02,56.07,44.28,44.47,43.81,29.62,45.55,49.46,56.39,157.13,40.885,108.3,176.09,62.14,25.83,135.13,2704.7,85.54,51.16,48.29,36.56,202.96,53.9,184.88,151.35,41.78,36.12,72.51,196.88,6.77,116.64,80.25,26.06,69.7,101.89,88.93,49.41,41.36,37.91,99.67,55.48,127.48,27.72,75.33,68.52,41.73,44.2189,56.09,22.98,174.64,85.42,69.2,188.09,58.69,178.44
65.0,10.48,67.61,118.46,63.84,22.11,56.65,44.99,44.18,43.9,32.0,45.99,49.42,55.79,158.21,41.155,108.98,173.9,62.51,26.0,136.47,2725.41,85.54,51.93,48.97,36.57,203.72,54.7,187.45,153.23,40.74,36.51,72.78,197.23,6.78,117.36,79.65,25.87,70.56,102.4,91.13,50.18,41.88,38.11,98.35,56.21,127.48,28.18,74.11,68.27,42.6,44.5559,55.71,23.55,175.97,85.25,70.45,191.27,59.36,183.14
65.08,10.31,68.91,118.21,64.2,22.38,56.89,46.95,46.42,44.5,31.44,45.93,49.59,56.0,156.54,41.3,108.87,166.01,62.48,26.07,137.45,2764.83,85.52,51.87,48.97,36.08,206.25,54.45,187.9,153.2,41.43,36.8,73.5,199.93,6.79,118.94,79.21,26.16,71.33,102.86,89.93,50.41,41.98,38.82,98.53,56.79,127.7,28.13,75.92,67.87,42.41,44.4375,54.6,23.84,176.65,85.85,70.06,188.01,59.23,183.45
65.99,10.04,69.73,118.31,64.6,22.73,56.78,47.27,46.2,44.72,31.7,46.8,49.52,56.0,157.23,41.61,109.18,156.82,61.99,26.6,138.6,2762.14,85.6,51.57,49.38,36.43,207.29,54.53,192.02,153.11,41.25,36.88,74.62,200.23,6.83,118.01,77.0,26.18,71.09,103.58,89.44,51.13,42.35,38.68,98.17,56.7,127.57,28.34,74.34,67.85,42.66,44.9385,54.25,23.78,177.72,86.26,69.72,189.13,60.87,187.66
64.8,9.7,69.52,117.74,64.2,22.42,56.27,47.59,46.21,44.31,31.76,46.91,49.54,55.63,156.43,41.585,108.23,157.58,61.01,26.51,138.73,2717.99,85.83,50.76,47.91,35.75,205.34,54.19,191.0,152.53,41.27,36.76,74.4,200.48,6.71,117.85,77.34,25.97,71.41,103.24,85.95,51.39,42.03,38.6,97.63,56.18,126.87,27.94,75.37,67.3,42.48,44.7199,53.61,23.69,179.12,85.85,69.81,190.34,59.59,188.3
63.29,9.65,68.49,115.07,63.22,21.61,55.6,46.35,45.23,43.09,31.3,45.74,49.21,54.12,153.7,40.37,106.54,156.79,60.48,26.07,136.43,2669.94,85.45,50.05,46.86,33.21,201.37,53.56,185.51,151.25,40.84,36.5,73.04,196.29,6.49,115.92,76.59,25.37,70.89,101.35,82.78,50.43,40.99,38.24,95.8,54.69,124.04,28.07,74.7,65.99,41.96,43.982,51.17,23.13,177.36,84.25,68.19,186.88,57.29,183.32
62.17,9.76,68.6,114.41,63.15,21.33,55.48,45.81,45.05,43.2,32.75,46.08,48.8,54.22,153.75,40.43,106.21,158.98,61.26,26.12,136.29,2703.79,86.76,50.4,46.84,33.66,201.63,53.88,187.18,153.29,40.94,36.74,73.46,197.83,6.33,116.68,75.98,25.28,71.1,101.69,82.97,50.32,40.84,37.99,95.61,54.5,123.42,27.82,74.91,65.88,43.1,44.064,50.36,23.12,176.01,84.21,67.02,188.18,56.17,185.53
62.9,9.67,69.85,113.97,62.8,21.21,55.04,45.21,44.04,42.85,32.28,46.07,48.93,53.87,153.3,40.935,106.27,156.21,61.08,26.24,134.86,2636.58,86.88,50.56,47.22,33.71,198.37,53.93,183.7,151.81,40.73,36.55,75.1,196.37,6.33,116.47,74.11,25.16,70.67,100.63,83.04,49.79,41.52,37.5,94.26,53.99,122.49,27.7,72.06,65.27,44.18,43.9638,52.32,22.99,171.95,84.01,68.35,186.1,55.82,185.19
62.62,9.76,69.5,113.26,62.42,21.15,55.14,45.5,44.83,43.32,32.07,46.95,48.89,53.76,153.95,41.745,106.43,155.57,60.35,26.19,134.87,2643.72,86.38,51.48,47.25,33.34,198.61,53.71,183.61,150.64,40.47,36.73,76.12,195.5,6.26,115.72,75.36,24.45,70.2,100.33,83.27,50.08,41.5,37.03,93.08,53.55,121.8,27.62,71.98,64.51,44.84,44.1278,52.95,22.83,171.44,83.93,69.26,186.89,55.63,188.43
63.09,9.72,69.17,113.09,62.08,21.27,54.89,45.16,44.41,42.85,31.96,48.77,47.89,53.43,152.54,41.595,106.0,155.0,60.26,25.99,136.38,2682.16,85.58,50.73,47.04,34.12,196.27,53.16,185.22,150.18,39.7,36.43,75.75,194.09,6.38,115.5,75.32,24.28,69.6,99.45,83.63,50.59,41.43,36.57,93.95,53.43,121.24,27.51,73.06,64.03,44.34,44.0822,53.6,23.0,172.36,83.55,68.9,186.87,55.95,185.6
63.47,9.97,68.6,111.12,61.62,21.49,54.77,44.12,43.48,42.49,31.76,49.07,47.69,53.21,151.98,41.555,106.03,154.14,59.93,25.95,135.68,2691.93,85.2,50.82,46.5,33.72,195.36,53.45,187.34,148.26,39.27,36.27,75.32,191.02,6.46,114.79,75.71,23.84,69.05,98.66,81.84,51.27,41.01,35.79,93.64,53.24,119.71,27.75,73.23,63.61,44.16,43.5812,54.81,22.8,171.07,82.56,68.07,185.97,56.43,185.69
64.81,10.03,69.65,112.88,62.47,21.8,54.85,45.0,44.13,43.12,31.92,48.68,48.38,53.58,152.92,41.29,107.16,154.95,60.32,25.55,137.51,2758.41,86.17,51.14,46.6,34.66,198.86,53.63,190.02,148.16,39.43,36.46,74.95,194.15,6.63,115.33,76.57,24.13,69.32,100.01,81.69,52.43,41.04,35.8,94.17,53.38,120.26,28.16,77.4,64.35,44.4,43.7178,55.14,22.94,172.73,83.36,67.12,186.52,57.85,187.77
64.96,9.97,70.85,112.59,62.4,21.68,56.19,44.95,43.99,43.11,31.57,48.51,47.67,53.92,151.7,40.775,106.07,153.75,60.0,25.1,136.61,2711.36,85.34,50.9,46.42,33.28,198.03,53.52,189.69,148.39,38.87,36.03,74.3,193.8,6.67,115.53,76.38,24.33,69.6,99.38,82.62,52.15,40.87,35.97,92.71,53.82,122.62,28.43,75.32,64.53,44.21,43.4172,54.05,23.22,171.38,80.75,65.91,185.25,57.41,184.66
64.37,10.07,71.29,112.16,62.12,21.64,56.32,45.26,44.17,43.25,31.79,49.5,47.9,53.98,152.98,41.405,106.87,152.63,60.05,25.62,138.07,2723.35,85.81,50.74,46.78,33.39,199.07,53.43,188.33,149.53,39.45,36.04,75.03,194.68,6.55,116.55,76.93,24.33,69.9,98.16,82.91,53.13,41.33,36.07,92.36,53.41,121.02,28.86,75.57,64.59,44.77,43.7907,54.4,23.34,172.42,80.37,66.48,187.55,57.25,186.53
65.79,10.08,70.04,113.94,62.82,22.03,57.26,45.64,44.78,43.23,31.78,49.8,48.25,54.51,152.67,42.43,107.14,154.14,60.26,25.8,138.94,2723.03,85.74,50.78,47.18,34.41,202.66,53.34,192.12,149.93,39.58,36.1,75.78,193.68,6.78,117.05,77.46,24.45,69.77,99.44,84.89,53.02,41.63,36.48,92.09,54.83,122.02,28.69,76.64,64.89,45.2,44.1915,54.66,23.64,172.2,82.03,67.56,187.31,58.49,186.93
66.52,10.26,71.31,114.3,64.52,22.18,57.73,46.78,46.08,43.76,32.38,49.53,48.89,55.26,153.2,43.405,107.45,156.98,61.14,26.38,140.67,2752.53,87.34,50.86,47.54,35.57,203.92,53.75,195.3,152.7,40.69,36.43,76.62,194.44,6.91,119.42,79.02,24.91,70.37,100.47,86.67,53.69,41.93,36.9,93.11,55.49,122.66,29.15,79.71,65.16,45.96,44.5286,55.81,23.98,174.13,83.25,68.54,188.52,59.34,190.04
66.5,10.26,71.26,115.66,64.48,22.12,57.66,46.83,46.15,43.1,32.61,50.0,49.14,55.32,154.32,43.49,108.46,157.35,60.6,26.73,140.51,2790.55,86.87,51.24,47.73,35.62,205.89,53.64,195.25,152.12,40.77,36.19,77.24,193.59,6.93,119.43,79.26,24.96,69.75,96.54,86.43,53.89,42.17,36.95,93.62,55.41,122.98,29.26,81.21,65.45,46.32,44.729,55.75,23.98,174.65,83.43,68.89,187.29,59.28,190.58
65.61,10.23,70.72,116.48,64.12,21.9,57.24,46.69,46.12,42.97,32.59,50.0,48.47,53.54,152.2,43.71,107.26,160.3,60.39,26.98,140.9,2775.46,87.61,50.65,47.44,36.3,204.33,52.99,194.66,149.85,40.3,35.2,76.73,190.5,6.86,117.33,79.48,24.98,69.64,94.17,85.59,54.45,42.0,36.9,93.85,54.97,121.74,29.21,89.89,65.91,45.77,44.4557,55.8,23.73,173.78,82.42,69.29,185.24,58.94,189.26
65.46,10.38,72.39,117.1,65.48,21.95,56.4,47.46,47.19,44.05,32.94,50.8,49.15,54.16,153.91,44.165,109.32,159.48,60.84,27.41,141.4,2847.35,88.57,51.27,48.28,37.09,207.86,53.4,195.21,152.7,41.02,36.09,78.81,193.99,6.84,118.57,80.17,25.34,70.5,94.88,87.84,55.04,42.51,37.34,95.09,55.84,122.85,29.45,90.73,66.68,46.45,45.1025,57.8,23.81,175.29,83.27,70.87,189.41,58.74,191.28
64.47,10.17,71.93,116.32,64.51,21.72,56.02,46.92,46.15,43.13,33.22,50.64,49.19,54.13,151.91,44.55,108.26,156.16,60.22,27.54,140.05,2830.21,88.81,50.55,48.16,34.91,206.21,52.9,192.52,153.67,39.92,35.76,78.79,194.06,6.64,119.14,80.02,25.28,71.37,94.24,87.5,54.63,42.43,37.24,93.62,54.99,122.02,28.9,89.75,66.54,46.84,45.1572,57.06,23.49,174.16,82.73,70.81,189.71,57.07,191.47
64.18,9.82,71.56,115.18,64.32,21.6,55.42,46.73,45.77,42.38,32.74,50.25,49.85,53.78,149.29,44.605,106.59,154.68,60.14,27.74,139.37,2792.3,87.71,49.5,45.31,35.09,206.95,52.44,192.32,154.16,39.21,35.2,79.16,193.45,6.6,119.08,81.18,25.23,71.05,92.38,86.36,54.45,41.58,37.04,91.28,54.48,121.24,29.12,89.81,67.27,46.98,44.1187,56.09,23.24,173.1,81.81,70.6,187.66,57.1,190.05
